Date,Close,Open,High,Low,Volume (in Billion)
2011-12-23,"4,714.00","4,763.20","4,763.45","4,693.20",141.98
2011-12-26,"4,779.00","4,718.15","4,787.25","4,718.15",90.85
2011-12-27,"4,750.50","4,780.20","4,800.50","4,723.65",104.83
2011-12-28,"4,705.80","4,756.20","4,756.20","4,685.65",117.46
2011-12-29,"4,646.25","4,681.15","4,701.80","4,639.05",146.00
2011-12-30,"4,624.30","4,659.95","4,690.45","4,608.90",113.90
2012-01-02,"4,636.75","4,640.20","4,645.95","4,588.05",108.46
2012-01-03,"4,765.30","4,675.80","4,773.10","4,675.80",146.62
2012-01-04,"4,749.65","4,774.95","4,782.85","4,728.85",165.94
2012-01-05,"4,749.95","4,749.00","4,779.80","4,730.15",177.86
2012-01-06,"4,754.10","4,724.15","4,794.90","4,686.85",176.06
2012-01-07,"4,746.90","4,755.60","4,759.40","4,743.05",187.84
2012-01-09,"4,742.80","4,747.55","4,758.70","4,695.45",147.54
2012-01-10,"4,849.55","4,771.85","4,855.90","4,768.25",201.66
2012-01-11,"4,860.95","4,863.15","4,877.20","4,841.60",209.08
2012-01-12,"4,831.25","4,840.95","4,869.20","4,803.90",183.07
2012-01-13,"4,866.00","4,861.95","4,898.85","4,834.20",230.94
2012-01-16,"4,873.90","4,844.00","4,880.80","4,827.05",160.48
2012-01-17,"4,967.30","4,904.50","4,975.55","4,904.00",223.00
2012-01-18,"4,955.80","4,977.75","4,980.65","4,931.05",211.20
2012-01-19,"5,018.40","4,995.00","5,023.80","4,991.40",203.49
2012-01-20,"5,048.60","5,044.85","5,064.15","5,004.30",221.05
2012-01-23,"5,046.25","5,025.35","5,059.55","5,021.35",158.18
2012-01-24,"5,127.35","5,064.80","5,141.05","5,049.80",202.01
2012-01-25,"5,158.30","5,151.50","5,174.15","5,130.25",219.18
2012-01-27,"5,204.70","5,216.75","5,217.00","5,162.40",215.92
2012-01-30,"5,087.30","5,163.55","5,166.15","5,076.70",181.14
2012-01-31,"5,199.25","5,125.25","5,215.40","5,120.15",215.77
2012-02-01,"5,235.70","5,198.15","5,244.60","5,159.00",234.90
2012-02-02,"5,269.90","5,272.10","5,289.95","5,225.75",337.96
2012-02-03,"5,325.85","5,276.10","5,334.85","5,255.55",217.36
2012-02-06,"5,361.65","5,379.45","5,390.05","5,327.25",215.08
2012-02-07,"5,335.15","5,412.95","5,413.35","5,322.95",181.19
2012-02-08,"5,368.15","5,343.80","5,396.90","5,325.20",236.14
2012-02-09,"5,412.35","5,343.05","5,423.40","5,338.90",255.31
2012-02-10,"5,381.60","5,399.80","5,427.75","5,341.05",225.35
2012-02-13,"5,390.20","5,382.10","5,421.05","5,351.40",181.56
2012-02-14,"5,416.05","5,380.80","5,428.05","5,377.95",201.41
2012-02-15,"5,531.95","5,460.60","5,542.10","5,460.60",314.37
2012-02-16,"5,521.95","5,513.75","5,531.40","5,483.75",270.06
2012-02-17,"5,564.30","5,574.20","5,606.70","5,545.20",329.31
2012-02-21,"5,607.15","5,561.90","5,621.50","5,561.75",231.13
2012-02-22,"5,505.35","5,609.75","5,629.95","5,491.35",263.01
2012-02-23,"5,483.30","5,490.05","5,537.40","5,460.80",307.25
2012-02-24,"5,429.30","5,479.15","5,521.40","5,405.90",364.66
2012-02-27,"5,281.20","5,448.10","5,449.80","5,268.15",235.32
2012-02-28,"5,375.50","5,310.50","5,391.10","5,306.45",208.13
2012-02-29,"5,385.20","5,424.95","5,458.80","5,352.25",226.02
2012-03-01,"5,339.75","5,366.00","5,372.45","5,297.50",196.87
2012-03-02,"5,359.35","5,369.45","5,392.55","5,315.05",185.02
2012-03-03,"5,359.40","5,360.05","5,369.60","5,353.40",16.77
2012-03-05,"5,280.35","5,342.55","5,344.50","5,265.70",196.42
2012-03-06,"5,222.40","5,266.00","5,382.05","5,206.40",290.40
2012-03-07,"5,220.45","5,207.05","5,243.85","5,171.45",230.73
2012-03-09,"5,333.55","5,294.10","5,342.30","5,291.60",203.01
2012-03-12,"5,359.55","5,420.10","5,421.90","5,327.30",176.67
2012-03-13,"5,429.50","5,391.05","5,438.65","5,390.80",179.97
2012-03-14,"5,463.90","5,490.55","5,499.40","5,437.80",181.71
2012-03-15,"5,380.50","5,462.50","5,462.50","5,362.30",160.26
2012-03-16,"5,317.90","5,380.35","5,445.65","5,305.00",267.52
2012-03-19,"5,257.05","5,337.35","5,340.70","5,238.55",179.88
2012-03-20,"5,274.85","5,257.15","5,297.35","5,233.25",181.34
2012-03-21,"5,364.95","5,267.20","5,372.35","5,256.00",199.79
2012-03-22,"5,228.45","5,361.10","5,385.95","5,205.65",205.58
2012-03-23,"5,278.20","5,255.65","5,312.00","5,220.00",172.74
2012-03-26,"5,184.25","5,274.35","5,274.95","5,174.90",169.79
2012-03-27,"5,243.15","5,242.95","5,277.95","5,184.65",208.78
2012-03-28,"5,194.75","5,231.70","5,236.55","5,169.60",145.80
2012-03-29,"5,178.85","5,145.95","5,194.30","5,135.95",242.56
2012-03-30,"5,295.55","5,206.60","5,307.10","5,203.65",164.79
2012-04-02,"5,317.90","5,296.35","5,331.55","5,278.80",134.54
2012-04-03,"5,358.50","5,353.20","5,378.75","5,344.45",152.50
2012-04-04,"5,322.90","5,328.65","5,338.40","5,305.30",122.11
2012-04-09,"5,234.40","5,282.50","5,287.90","5,228.00",111.91
2012-04-10,"5,243.60","5,254.10","5,255.80","5,211.85",156.11
2012-04-11,"5,226.85","5,209.45","5,263.65","5,190.80",167.01
2012-04-12,"5,276.85","5,246.75","5,290.60","5,246.75",152.69
2012-04-13,"5,207.45","5,255.70","5,306.75","5,185.40",164.23
2012-04-16,"5,226.20","5,190.60","5,233.50","5,183.50",119.73
2012-04-17,"5,289.70","5,266.60","5,298.20","5,208.35",178.89
2012-04-18,"5,300.00","5,320.70","5,342.00","5,293.45",152.74
2012-04-19,"5,332.40","5,320.60","5,342.45","5,291.30",133.55
2012-04-20,"5,290.85","5,313.95","5,336.15","5,245.45",135.25
2012-04-23,"5,200.60","5,277.40","5,310.55","5,187.15",138.04
2012-04-24,"5,222.65","5,215.90","5,232.35","5,180.35",155.68
2012-04-25,"5,202.00","5,222.20","5,236.10","5,160.65",142.91
2012-04-26,"5,189.00","5,214.75","5,215.60","5,179.05",185.90
2012-04-27,"5,190.60","5,189.00","5,223.05","5,154.30",128.76
2012-04-30,"5,248.15","5,201.45","5,262.15","5,201.45",108.14
2012-05-02,"5,239.15","5,254.30","5,279.60","5,226.45",119.33
2012-05-03,"5,188.40","5,211.20","5,217.30","5,180.65",118.57
2012-05-04,"5,086.85","5,166.65","5,177.20","5,070.60",153.31
2012-05-07,"5,114.15","5,017.80","5,124.75","4,988.00",168.27
2012-05-08,"4,999.95","5,114.70","5,119.95","4,983.60",164.26
2012-05-09,"4,974.80","4,967.90","5,016.25","4,956.45",180.44
2012-05-10,"4,965.70","4,984.15","5,039.30","4,950.30",141.03
2012-05-11,"4,928.90","4,938.85","4,976.25","4,906.15",138.53
2012-05-14,"4,907.80","4,934.35","4,957.20","4,874.50",126.95
2012-05-15,"4,942.80","4,869.85","4,955.20","4,868.55",142.12
2012-05-16,"4,858.25","4,875.30","4,882.25","4,837.05",165.05
2012-05-17,"4,870.20","4,878.60","4,922.25","4,850.20",155.65
2012-05-18,"4,891.45","4,796.40","4,908.50","4,788.95",154.51
2012-05-21,"4,906.05","4,888.50","4,937.50","4,888.50",116.51
2012-05-22,"4,860.50","4,954.70","4,956.35","4,849.90",130.81
2012-05-23,"4,835.65","4,843.00","4,853.75","4,803.95",136.11
2012-05-24,"4,921.40","4,863.40","4,931.90","4,830.15",140.48
2012-05-25,"4,920.40","4,905.95","4,935.80","4,889.35",118.19
2012-05-28,"4,985.65","4,931.70","4,994.95","4,931.30",97.26
2012-05-29,"4,990.10","5,005.35","5,020.15","4,982.15",124.22
2012-05-30,"4,950.75","4,964.25","4,982.25","4,944.90",146.01
2012-05-31,"4,924.25","4,896.10","4,949.25","4,883.55",296.91
2012-06-01,"4,841.60","4,910.85","4,925.00","4,831.75",138.77
2012-06-04,"4,848.15","4,797.30","4,858.30","4,770.35",152.34
2012-06-05,"4,863.30","4,869.45","4,898.95","4,847.70",141.48
2012-06-06,"4,997.10","4,886.65","5,010.45","4,886.15",185.34
2012-06-07,"5,049.65","5,035.35","5,059.65","5,007.75",150.56
2012-06-08,"5,068.35","5,044.25","5,084.45","4,994.80",138.39
2012-06-11,"5,054.10","5,096.70","5,124.45","5,040.70",125.61
2012-06-12,"5,115.90","5,015.50","5,128.90","5,015.15",135.48
2012-06-13,"5,121.45","5,117.55","5,144.90","5,095.45",125.67
2012-06-14,"5,054.75","5,105.10","5,130.00","5,047.60",118.35
2012-06-15,"5,139.05","5,069.55","5,146.20","5,069.15",155.44
2012-06-18,"5,064.25","5,174.00","5,190.20","5,041.70",153.46
2012-06-19,"5,103.85","5,050.80","5,113.60","5,048.10",149.42
2012-06-20,"5,120.55","5,114.55","5,141.70","5,100.70",160.51
2012-06-21,"5,165.00","5,097.35","5,170.40","5,093.45",142.99
2012-06-22,"5,146.05","5,101.75","5,159.80","5,094.00",159.75
2012-06-25,"5,114.65","5,158.50","5,194.60","5,105.65",123.50
2012-06-26,"5,120.80","5,107.45","5,134.55","5,095.50",99.40
2012-06-27,"5,141.90","5,149.45","5,160.10","5,129.25",112.27
2012-06-28,"5,149.15","5,148.95","5,159.05","5,125.30",143.07
2012-06-29,"5,278.90","5,191.25","5,286.25","5,189.00",226.52
2012-07-02,"5,278.60","5,283.85","5,302.15","5,263.35",126.16
2012-07-03,"5,287.95","5,298.85","5,317.00","5,265.95",133.12
2012-07-04,"5,302.55","5,310.40","5,317.65","5,273.30",156.00
2012-07-05,"5,327.30","5,297.05","5,333.65","5,288.85",118.91
2012-07-06,"5,316.95","5,324.70","5,327.20","5,287.75",113.30
2012-07-09,"5,275.15","5,283.70","5,300.60","5,257.75",101.17
2012-07-10,"5,345.35","5,286.60","5,348.55","5,284.55",123.95
2012-07-11,"5,306.30","5,315.25","5,336.45","5,300.25",113.53
2012-07-12,"5,235.25","5,240.00","5,261.75","5,217.70",131.19
2012-07-13,"5,227.25","5,242.75","5,267.15","5,216.85",99.04
2012-07-16,"5,197.25","5,232.35","5,246.85","5,190.45",106.31
2012-07-17,"5,192.85","5,228.05","5,236.70","5,181.70",111.77
2012-07-18,"5,216.30","5,199.10","5,222.85","5,169.05",109.65
2012-07-19,"5,242.70","5,249.85","5,257.75","5,233.15",109.77
2012-07-20,"5,205.10","5,233.55","5,238.70","5,197.50",89.73
2012-07-23,"5,117.95","5,163.25","5,164.20","5,108.10",104.77
2012-07-24,"5,128.20","5,128.80","5,144.00","5,103.25",116.52
2012-07-25,"5,109.60","5,118.40","5,121.60","5,076.60",130.97
2012-07-26,"5,043.00","5,126.30","5,126.30","5,032.40",180.13
2012-07-27,"5,099.85","5,124.30","5,149.95","5,077.50",131.95
2012-07-30,"5,199.80","5,129.75","5,206.60","5,129.75",117.52
2012-07-31,"5,229.00","5,214.85","5,234.55","5,154.05",147.06
2012-08-01,"5,240.50","5,220.70","5,246.35","5,212.65",113.82
2012-08-02,"5,227.75","5,233.10","5,236.90","5,209.95",92.97
2012-08-03,"5,215.70","5,195.60","5,220.20","5,164.65",112.92
2012-08-06,"5,282.55","5,260.85","5,293.20","5,260.85",103.15
2012-08-07,"5,336.70","5,295.40","5,350.10","5,281.65",130.43
2012-08-08,"5,338.00","5,345.25","5,377.60","5,331.05",165.95
2012-08-09,"5,322.95","5,348.30","5,368.20","5,312.10",181.42
2012-08-10,"5,320.40","5,308.20","5,330.10","5,294.10",130.09
2012-08-13,"5,347.90","5,316.35","5,352.45","5,309.05",107.58
2012-08-14,"5,380.35","5,343.25","5,387.05","5,328.80",109.79
2012-08-16,"5,362.95","5,385.95","5,390.65","5,356.65",134.00
2012-08-17,"5,366.30","5,368.60","5,399.95","5,341.70",134.98
2012-08-21,"5,421.00","5,368.70","5,425.15","5,368.70",124.34
2012-08-22,"5,412.85","5,395.75","5,433.35","5,394.80",103.10
2012-08-23,"5,415.35","5,426.15","5,448.60","5,393.85",128.00
2012-08-24,"5,386.70","5,392.60","5,399.65","5,371.00",114.35
2012-08-27,"5,350.25","5,387.85","5,399.15","5,346.65",89.99
2012-08-28,"5,334.60","5,348.05","5,359.25","5,312.60",123.68
2012-08-29,"5,287.80","5,343.85","5,345.50","5,282.70",157.47
2012-08-30,"5,315.05","5,268.60","5,342.80","5,255.05",226.49
2012-08-31,"5,258.50","5,298.20","5,303.25","5,238.90",167.39
2012-09-03,"5,253.75","5,276.50","5,295.80","5,243.15",110.38
2012-09-04,"5,274.00","5,249.15","5,278.35","5,233.20",106.32
2012-09-05,"5,225.70","5,243.90","5,259.50","5,215.70",126.16
2012-09-06,"5,238.40","5,217.65","5,260.60","5,217.65",134.01
2012-09-07,"5,342.10","5,309.45","5,347.15","5,309.20",149.59
2012-09-08,"5,358.70","5,343.65","5,366.30","5,343.45",11.22
2012-09-10,"5,363.45","5,361.90","5,375.45","5,349.10",109.61
2012-09-11,"5,390.00","5,336.10","5,393.35","5,332.10",112.88
2012-09-12,"5,431.00","5,404.45","5,435.55","5,393.95",139.92
2012-09-13,"5,435.35","5,435.20","5,447.45","5,421.85",110.77
2012-09-14,"5,577.65","5,528.35","5,586.65","5,526.95",233.78
2012-09-17,"5,610.00","5,631.75","5,652.20","5,585.15",258.91
2012-09-18,"5,600.05","5,602.40","5,620.55","5,586.45",175.49
2012-09-20,"5,554.25","5,536.95","5,581.35","5,534.90",165.69
2012-09-21,"5,691.15","5,577.00","5,720.00","5,575.45",278.02
2012-09-24,"5,669.60","5,691.95","5,709.85","5,662.75",210.42
2012-09-25,"5,673.90","5,674.90","5,702.70","5,652.45",341.39
2012-09-26,"5,663.45","5,653.40","5,672.80","5,638.65",170.77
2012-09-27,"5,649.50","5,673.75","5,693.70","5,639.70",238.99
2012-09-28,"5,703.30","5,684.80","5,735.15","5,683.45",173.26
2012-10-01,"5,718.80","5,704.75","5,722.95","5,694.00",128.04
2012-10-03,"5,731.25","5,727.70","5,743.25","5,715.80",173.22
2012-10-04,"5,787.60","5,751.55","5,807.25","5,751.35",179.19
2012-10-05,"5,746.95","5,815.00","5,815.35","4,888.20",255.57
2012-10-08,"5,676.00","5,751.85","5,751.85","5,666.20",142.32
2012-10-09,"5,704.60","5,708.15","5,728.65","5,677.90",119.30
2012-10-10,"5,652.15","5,671.15","5,686.50","5,647.05",126.29
2012-10-11,"5,708.05","5,663.50","5,721.10","5,636.95",148.28
2012-10-12,"5,676.05","5,681.70","5,725.00","5,659.35",130.08
2012-10-15,"5,687.25","5,674.25","5,693.70","5,651.05",93.69
2012-10-16,"5,648.00","5,705.60","5,714.00","5,635.60",117.42
2012-10-17,"5,660.25","5,681.10","5,684.35","5,633.90",123.97
2012-10-18,"5,718.70","5,675.30","5,722.50","5,650.55",144.10
2012-10-19,"5,684.25","5,703.30","5,711.70","5,660.00",124.26
2012-10-22,"5,717.15","5,667.60","5,721.55","5,658.05",103.37
2012-10-23,"5,691.40","5,715.65","5,720.80","5,681.45",81.50
2012-10-25,"5,705.30","5,688.80","5,718.75","5,685.70",158.34
2012-10-26,"5,664.30","5,683.55","5,697.20","5,641.75",101.66
2012-10-29,"5,665.60","5,665.20","5,698.30","5,645.10",93.56
2012-10-30,"5,597.90","5,656.35","5,689.90","5,589.90",116.68
2012-10-31,"5,619.70","5,596.75","5,624.40","5,583.05",112.07
2012-11-01,"5,645.05","5,609.85","5,649.75","5,601.95",107.39
2012-11-02,"5,697.70","5,696.35","5,711.30","5,682.55",111.16
2012-11-05,"5,704.20","5,693.05","5,709.20","5,679.50",74.83
2012-11-06,"5,724.40","5,694.10","5,730.80","5,693.65",115.02
2012-11-07,"5,760.10","5,718.60","5,777.30","5,711.40",133.74
2012-11-08,"5,738.75","5,709.00","5,744.50","5,693.95",117.59
2012-11-09,"5,686.25","5,731.10","5,751.70","5,677.75",98.76
2012-11-12,"5,683.70","5,688.45","5,718.90","5,665.75",92.70
2012-11-13,"5,666.95","5,689.70","5,698.25","5,660.35",16.52
2012-11-15,"5,631.00","5,650.35","5,651.65","5,603.55",133.98
2012-11-16,"5,574.05","5,624.80","5,650.15","5,559.80",121.90
2012-11-19,"5,571.40","5,577.30","5,592.75","5,549.25",106.99
2012-11-20,"5,571.55","5,604.80","5,613.70","5,548.35",107.48
2012-11-21,"5,614.80","5,582.50","5,620.20","5,561.40",105.15
2012-11-22,"5,627.75","5,628.60","5,643.35","5,608.00",94.06
2012-11-23,"5,626.60","5,635.45","5,637.75","5,593.55",85.08
2012-11-26,"5,635.90","5,648.65","5,649.20","5,623.45",79.29
2012-11-27,"5,727.45","5,658.50","5,733.20","5,658.00",134.41
2012-11-29,"5,825.00","5,736.70","5,833.50","5,736.10",207.30
2012-11-30,"5,879.85","5,836.00","5,885.25","5,827.85",257.05
2012-12-03,"5,870.95","5,878.25","5,899.15","5,854.60",113.42
2012-12-04,"5,889.25","5,866.80","5,894.95","5,859.00",131.02
2012-12-05,"5,900.50","5,906.60","5,917.80","5,891.35",139.65
2012-12-06,"5,930.90","5,926.30","5,942.55","5,838.90",140.27
2012-12-07,"5,907.40","5,934.00","5,949.85","5,888.65",127.61
2012-12-10,"5,908.90","5,916.05","5,919.95","5,888.10",95.98
2012-12-11,"5,898.80","5,923.80","5,965.15","5,865.45",137.42
2012-12-12,"5,888.00","5,917.80","5,924.60","5,874.25",132.67
2012-12-13,"5,851.50","5,900.35","5,907.45","5,841.35",136.62
2012-12-14,"5,879.60","5,846.90","5,886.10","5,839.15",115.16
2012-12-17,"5,857.90","5,860.50","5,886.05","5,850.15",109.55
2012-12-18,"5,896.80","5,873.60","5,905.80","5,823.15",148.91
2012-12-19,"5,929.60","5,917.30","5,939.40","5,910.80",149.44
2012-12-20,"5,916.40","5,934.45","5,937.60","5,881.45",123.91
2012-12-21,"5,847.70","5,888.00","5,888.00","5,841.65",141.15
2012-12-24,"5,855.75","5,869.00","5,871.90","5,844.70",85.34
2012-12-26,"5,905.60","5,864.95","5,917.30","5,859.55",83.87
2012-12-27,"5,870.10","5,930.20","5,930.80","5,864.70",139.61
2012-12-28,"5,908.35","5,887.15","5,915.75","5,879.50",89.67
2012-12-31,"5,905.10","5,901.20","5,919.00","5,897.15",64.81
2013-01-01,"5,950.85","5,937.65","5,963.90","5,935.20",77.90
2013-01-02,"5,993.25","5,982.60","6,006.05","5,982.00",116.06
2013-01-03,"6,009.50","6,015.80","6,017.00","5,986.55",99.99
2013-01-04,"6,016.15","6,011.95","6,020.75","5,981.55",113.23
2013-01-07,"5,988.40","6,042.15","6,042.15","5,977.15",110.25
2013-01-08,"6,001.70","5,983.45","6,007.05","5,964.40",109.94
2013-01-09,"5,971.50","6,006.20","6,020.10","5,958.45",129.64
2013-01-10,"5,968.65","5,998.80","6,005.15","5,947.30",129.77
2013-01-11,"5,951.30","6,012.40","6,018.85","5,940.60",128.02
2013-01-14,"6,024.05","5,967.20","6,036.90","5,962.15",134.71
2013-01-15,"6,056.60","6,037.85","6,068.50","6,018.60",138.36
2013-01-16,"6,001.85","6,049.00","6,055.95","5,992.05",128.99
2013-01-17,"6,039.20","6,001.25","6,053.20","5,988.10",178.95
2013-01-18,"6,064.40","6,059.85","6,083.40","6,048.30",186.46
2013-01-21,"6,082.30","6,085.75","6,094.35","6,065.10",130.87
2013-01-22,"6,048.50","6,080.15","6,101.30","6,040.50",129.04
2013-01-23,"6,054.30","6,052.85","6,069.80","6,021.15",136.99
2013-01-24,"6,019.35","6,046.20","6,065.30","6,007.85",185.21
2013-01-25,"6,074.65","6,024.50","6,080.55","6,014.45",147.59
2013-01-28,"6,074.80","6,082.10","6,088.40","6,061.40",113.11
2013-01-29,"6,049.90","6,064.70","6,111.80","6,042.45",157.55
2013-01-30,"6,055.75","6,065.00","6,071.95","6,044.15",124.22
2013-01-31,"6,034.75","6,045.65","6,058.05","6,025.15",168.52
2013-02-01,"5,998.90","6,040.95","6,052.95","5,983.20",159.27
2013-02-04,"5,987.25","6,025.20","6,038.50","5,981.25",141.74
2013-02-05,"5,956.90","5,948.20","5,970.35","5,946.90",136.23
2013-02-06,"5,959.20","5,988.05","5,990.90","5,953.15",157.82
2013-02-07,"5,938.80","5,936.45","5,978.50","5,927.60",157.65
2013-02-08,"5,903.50","5,929.10","5,953.70","5,883.65",192.61
2013-02-11,"5,897.85","5,920.05","5,924.15","5,879.10",121.96
2013-02-12,"5,922.50","5,894.35","5,927.65","5,886.45",142.85
2013-02-13,"5,932.95","5,943.15","5,969.50","5,922.95",142.64
2013-02-14,"5,896.95","5,933.20","5,940.20","5,884.55",143.83
2013-02-15,"5,887.40","5,869.95","5,899.95","5,853.90",125.09
2013-02-18,"5,898.20","5,888.65","5,911.00","5,878.45",114.28
2013-02-19,"5,939.70","5,900.20","5,947.55","5,883.15",100.99
2013-02-20,"5,943.05","5,966.30","5,971.00","5,937.55",135.35
2013-02-21,"5,852.25","5,909.65","5,921.15","5,844.40",159.40
2013-02-22,"5,850.30","5,837.95","5,873.80","5,835.80",157.05
2013-02-25,"5,854.75","5,870.55","5,878.40","5,825.00",125.13
2013-02-26,"5,761.35","5,838.30","5,838.85","5,748.60",157.36
2013-02-27,"5,796.90","5,784.90","5,818.20","5,749.70",175.17
2013-02-28,"5,693.05","5,834.35","5,849.90","5,671.90",334.85
2013-03-01,"5,719.70","5,702.45","5,739.45","5,679.90",174.52
2013-03-04,"5,698.50","5,704.70","5,712.00","5,663.60",144.89
2013-03-05,"5,784.25","5,722.45","5,790.10","5,722.40",154.41
2013-03-06,"5,818.60","5,816.40","5,828.70","5,795.05",156.90
2013-03-07,"5,863.30","5,801.30","5,878.00","5,801.30",134.68
2013-03-08,"5,945.70","5,883.65","5,952.85","5,883.00",150.78
2013-03-11,"5,942.35","5,946.10","5,971.20","5,930.35",125.38
2013-03-12,"5,914.10","5,944.60","5,952.00","5,893.65",115.94
2013-03-13,"5,851.20","5,884.80","5,893.85","5,842.25",116.71
2013-03-14,"5,908.95","5,845.95","5,920.15","5,791.75",149.01
2013-03-15,"5,872.60","5,914.90","5,945.65","5,861.00",152.16
2013-03-18,"5,835.25","5,816.75","5,850.20","5,814.35",102.66
2013-03-19,"5,745.95","5,859.50","5,863.60","5,724.30",182.31
2013-03-20,"5,694.40","5,740.55","5,745.30","5,682.30",187.62
2013-03-21,"5,658.75","5,705.90","5,757.75","5,647.95",179.18
2013-03-22,"5,651.35","5,659.80","5,691.45","5,631.80",165.29
2013-03-25,"5,633.85","5,707.30","5,718.40","5,624.40",150.39
2013-03-26,"5,641.60","5,613.75","5,655.30","5,612.05",126.50
2013-03-28,"5,682.55","5,647.75","5,692.95","5,604.85",209.66
2013-04-01,"5,704.40","5,697.35","5,720.95","5,675.90",97.78
2013-04-02,"5,748.10","5,701.70","5,754.60","5,687.15",106.42
2013-04-03,"5,672.90","5,740.20","5,744.95","5,650.10",140.71
2013-04-04,"5,574.75","5,640.65","5,644.45","5,565.65",134.59
2013-04-05,"5,553.25","5,568.10","5,577.30","5,534.70",137.46
2013-04-08,"5,542.95","5,550.50","5,569.20","5,537.05",97.02
2013-04-09,"5,495.10","5,568.75","5,603.05","5,487.00",138.18
2013-04-10,"5,558.70","5,536.25","5,569.25","5,477.20",128.56
2013-04-11,"5,594.00","5,601.65","5,610.65","5,542.85",146.83
2013-04-12,"5,528.55","5,520.70","5,544.50","5,494.90",127.32
2013-04-15,"5,568.40","5,508.50","5,592.85","5,500.30",142.92
2013-04-16,"5,688.95","5,562.45","5,699.25","5,555.85",142.68
2013-04-17,"5,688.70","5,708.65","5,732.15","5,669.00",154.57
2013-04-18,"5,783.10","5,682.70","5,794.35","5,681.85",149.88
2013-04-22,"5,834.40","5,789.85","5,844.85","5,789.80",135.10
2013-04-23,"5,836.90","5,843.10","5,844.30","5,791.55",132.22
2013-04-25,"5,916.30","5,856.10","5,924.60","5,853.30",199.60
2013-04-26,"5,871.45","5,899.75","5,907.05","5,860.50",141.31
2013-04-29,"5,904.10","5,877.60","5,918.65","5,868.80",118.88
2013-04-30,"5,930.20","5,932.60","5,962.30","5,867.80",153.19
2013-05-02,"5,999.35","5,911.40","6,019.45","5,910.95",162.38
2013-05-03,"5,944.00","5,993.50","6,000.30","5,930.15",145.75
2013-05-06,"5,971.05","5,944.90","5,976.50","5,928.45",110.17
2013-05-07,"6,043.55","5,983.45","6,050.50","5,982.95",136.37
2013-05-08,"6,069.30","6,064.15","6,083.55","6,024.95",122.28
2013-05-09,"6,050.15","6,078.35","6,084.70","6,040.45",110.00
2013-05-10,"6,094.75","6,046.25","6,105.30","6,045.60",111.35
2013-05-11,"6,107.25","6,088.20","6,114.55","6,084.15",7.99
2013-05-13,"5,980.45","6,098.20","6,104.95","5,972.90",107.95
2013-05-14,"5,995.40","5,989.70","6,026.20","5,970.05",119.27
2013-05-15,"6,146.75","6,018.85","6,157.10","6,018.85",153.89
2013-05-16,"6,169.90","6,128.25","6,187.30","6,128.25",158.64
2013-05-17,"6,187.30","6,172.95","6,199.95","6,146.15",147.28
2013-05-20,"6,156.90","6,198.00","6,229.45","6,146.05",122.25
2013-05-21,"6,114.10","6,152.35","6,180.25","6,102.35",130.59
2013-05-22,"6,094.50","6,127.05","6,147.60","6,074.45",133.76
2013-05-23,"5,967.05","6,050.40","6,081.45","5,955.70",198.93
2013-05-24,"5,983.55","6,010.70","6,015.30","5,936.80",161.62
2013-05-27,"6,083.15","5,989.40","6,099.90","5,975.55",115.11
2013-05-28,"6,111.25","6,086.35","6,127.65","6,055.40",139.67
2013-05-29,"6,104.30","6,120.45","6,125.05","6,069.80",120.21
2013-05-30,"6,124.05","6,072.15","6,133.75","6,072.15",194.09
2013-05-31,"5,985.95","6,098.70","6,106.25","5,975.55",175.31
2013-06-03,"5,939.30","5,997.35","6,011.00","5,916.35",112.12
2013-06-04,"5,919.45","5,941.10","5,981.60","5,910.25",114.45
2013-06-05,"5,923.85","5,908.30","5,935.20","5,883.70",110.22
2013-06-06,"5,921.40","5,895.00","5,956.55","5,869.50",114.18
2013-06-07,"5,881.00","5,900.05","5,972.70","5,871.30",118.35
2013-06-10,"5,878.00","5,907.90","5,931.65","5,857.40",100.13
2013-06-11,"5,788.80","5,848.75","5,868.05","5,780.35",180.90
2013-06-12,"5,760.20","5,771.75","5,792.90","5,738.60",140.39
2013-06-13,"5,699.10","5,709.35","5,729.85","5,683.10",142.04
2013-06-14,"5,808.40","5,748.95","5,819.40","5,739.40",124.41
2013-06-17,"5,850.05","5,820.40","5,854.90","5,770.25",107.16
2013-06-18,"5,813.60","5,841.90","5,863.40","5,804.30",117.54
2013-06-19,"5,822.25","5,805.75","5,828.40","5,777.90",115.54
2013-06-20,"5,655.90","5,754.15","5,755.00","5,645.65",198.40
2013-06-21,"5,667.65","5,639.90","5,686.15","5,616.85",182.41
2013-06-24,"5,590.25","5,638.05","5,640.00","5,566.25",193.49
2013-06-25,"5,609.10","5,606.95","5,666.25","5,570.25",196.57
2013-06-26,"5,588.70","5,627.95","5,635.25","5,579.35",160.10
2013-06-27,"5,682.35","5,647.95","5,699.35","5,630.95",239.03
2013-06-28,"5,842.20","5,749.50","5,852.95","5,749.50",214.40
2013-07-01,"5,898.85","5,834.10","5,904.35","5,822.20",144.79
2013-07-02,"5,857.55","5,885.50","5,898.80","5,852.30",145.72
2013-07-03,"5,770.90","5,811.95","5,815.00","5,760.40",160.52
2013-07-04,"5,836.95","5,794.75","5,848.20","5,786.05",151.93
2013-07-05,"5,867.90","5,889.95","5,900.45","5,858.45",123.59
2013-07-08,"5,811.55","5,833.15","5,833.85","5,775.55",127.63
2013-07-09,"5,859.00","5,834.60","5,864.95","5,834.60",110.43
